Date,Open,High,Low,Close,Volume
2021-04-05,701.6,713.2,698.38,703.2,51339.7
2021-04-06,704,710,692.8,709.6,33723.7
2021-04-07,705.6,708,684,688,48030.45
2021-04-08,677.6,683.2,669.6,677.6,56055.3
2021-04-09,682.4,686.4,664.8,676,51477.7
2021-04-12,681.6,693.6,665.6,665.6,48238.45
2021-04-13,666.4,668.8,655.2,660,46274.9
2021-04-14,663.2,677.56,657.6,675.2,68446.9
2021-04-15,659.2,661.6,649.2,652.8,42046.35
2021-04-16,652,657.2,636.8,642.4,50315
2021-04-19,648,684,644.8,664.8,122283.9
2021-04-20,674.4,703.2,668.8,680,105916.2
2021-04-21,684.8,692.72,640.8,644.8,86436.45
2021-04-22,644,696,640,689.6,147110.5
2021-04-23,677.6,680.8,643.2,658.4,104801.35
2021-04-26,652,661.6,648,653.6,72501.05
2021-04-27,649.6,658.4,636,639.2,72569.6
2021-04-28,636,644.8,630.4,636.8,68193.2
2021-04-29,624.8,657.6,622.4,632.8,90617.5
2021-04-30,646.4,663.9,637.58,658.4,100679.05
2021-05-03,642.4,648,633.6,633.6,79708.65
2021-05-04,651.2,694.4,646.26,657.6,217190.15
2021-05-05,647.2,656.8,630.4,642.4,86546.95
2021-05-06,644,669.6,636,638.4,124133.35
2021-05-07,637.6,639.2,598.4,600,126091.3
2021-05-10,600,628.8,589.6,626.4,145725.95
2021-05-11,664,690.4,643.2,675.2,317418.65
2021-05-12,700.8,817.6,698.8,791.2,544653.5
2021-05-13,746.4,748,700,716.8,299893.8
2021-05-14,677.6,678.4,624.8,632.8,161469.8
2021-05-17,646.4,677.6,632.8,645.6,152074
2021-05-18,644,664.8,628.8,663.2,184944.65
2021-05-19,706.4,758.8,688.68,692,474533.15
2021-05-20,674.4,684,648,655.2,205414.9
2021-05-21,643.2,655.2,636,646.4,169454.4
2021-05-24,633.6,633.6,610.4,616.8,126085.9
2021-05-25,612.8,628,612,616.8,123721.9
2021-05-26,607.8,609.8,584.992,587.8,284821.6
2021-05-27,581,581.4,555.4,559.2,254635.1
2021-05-28,553.2,569,550.6,567.2,198176.15
2021-06-01,554.4,582,551.2,581.4,183623.05
2021-06-02,574.8,580,558.2,567.2,165758.55
2021-06-03,584,592.4,568.6,577.6,206234.55
2021-06-04,559,559,544,547,185435.35
2021-06-07,546.2,551.4,535.4,537.2,135505.7
2021-06-08,533,554.2,532,543.8,157245.25
2021-06-09,536.6,555,536.2,552,187795.9
2021-06-10,536.8,539.4,518,518.6,176470.75
2021-06-11,508.8,510,500.496,504.6,141574.6
2021-06-14,503,518.404,501.2,508.4,106469.9
2021-06-15,511,524.2,509.4,519.9,124685.65
2021-06-16,513.8,538.7,504.2,525,332202.5
2021-06-17,526.4,533.2,503.6,521.8,241542.25
2021-06-18,546.2,570.8,532,567.2,434986.25
2021-06-21,547.4,564,524,530,252201.6
2021-06-22,536,538.2,504.8,505.4,169539.6
2021-06-23,499,500.4,490.4,495.4,131998.4
2021-06-24,483,488.4,481,484.6,127537.45
2021-06-25,484,489,477,477.4,96640
2021-06-28,474,484.6,471.8,478.2,91386.15
2021-06-29,474,488.1,472.6,486.6,105285.9
2021-06-30,490.6,493.6,477.6,481.6,99166.3
2021-07-01,477,481,472.9,475,117002.85
2021-07-02,462.6,476,459,472.6,125280.4
2021-07-06,468.8,498,468.2,484,187516.05
2021-07-07,479.2,500.6,477.6,485.2,142590.9
2021-07-08,527,531.4,507.8,517.6,286914.2
2021-07-09,500.4,503.6,478.8,481.4,185037.15
2021-07-12,482.8,485,474.9,478.8,106806.95
2021-07-13,478.2,486.2,468,485,166467.1
2021-07-14,472.6,490.2,469.2,473.6,169351.85
2021-07-15,485.6,491.2,477,480.6,191537.9
2021-07-16,469.6,500.6,466.4,499,149314.6
2021-07-19,529,606,524.2,571.2,587352.6
2021-07-20,567,576.2,515.6,525.6,260907.95
2021-07-21,511,513,488.4,489.8,160062.05
2021-07-22,492.8,506.3,485.9,498.6,153407.5
2021-07-23,487.4,497.7,486.6,495.4,116724.75
2021-07-26,501.4,507.8,488.4,488.8,115024.35
2021-07-27,499.4,530.4,499.2,505,251096.35
2021-07-28,499.4,513.8,483.6,492.2,169929.35
2021-07-29,488,488,479.2,482.2,115382.15
2021-07-30,499.8,500.6,483.2,495.4,141303
2021-08-02,488.4,516.2,486.8,513.6,171198.55
2021-08-03,505.8,519.2,487.2,488,184909.9
2021-08-04,497.4,498.6,482.3,487.6,123477.9
2021-08-05,482.8,483.2,474.8,474.8,93525.4
2021-08-06,470.6,473.4,462.2,462.8,101561.95
2021-08-09,462.2,466.6,454.4,457.4,83851.9
2021-08-10,453.4,456.8,445.2,451,115680.7
2021-08-11,446.5,450.2,436,438.6,119347.6
2021-08-12,440.8,442.4,424.2,429,110495.5
2021-08-13,423.8,431.6,421,429,105516.95
2021-08-16,442.4,449.6,430.8,431,238291.75
2021-08-17,444,467.2,437.8,445,387445.75
2021-08-18,451.4,479.4,444.6,475.4,399415.45
2021-08-19,498,505.2,473.2,490.8,467624.35
2021-08-20,483.2,486,450.2,454,222135.95
2021-08-23,441.4,441.4,431,438.2,171792.1
2021-08-24,436.6,440.1,434,437.2,96548.95
2021-08-25,435.2,437.4,425.924,427.2,132778.95
2021-08-26,433.4,451,429.6,445.8,255078.2
2021-08-27,438.6,438.8,419.2,422.8,228488.4
2021-08-30,418.2,423.2,415.6,418.4,144058.3
2021-08-31,420.6,424.6,416.1,417,157795.2
2021-09-01,414,417.6,403,406.2,137870.1
2021-09-02,401.4,413,400.6,405.4,140712.4
2021-09-03,412.6,415.8,404.4,409.2,153522.25
2021-09-07,411.4,421.6,410.196,418.2,117460.2
2021-09-08,425.2,432.4,416.4,417.6,173054.75
2021-09-09,420.2,428,408,426.8,190039.5
2021-09-10,411.4,445.4,407.8,441,198245.2
2021-09-13,423.8,446.6,421.2,426.8,277114.65
2021-09-14,420.4,440,417.4,433.6,253902.25
2021-09-15,425.2,433.8,412.4,416,263702.75
2021-09-16,417.8,427.8,407.2,411.8,198823.3
2021-09-17,414.4,439.8,410.984,438.8,251251.35
2021-09-20,473.6,530,462.2,486.6,722237.05
2021-09-21,472.4,496.6,461.2,468.4,360981
2021-09-22,456.6,462.8,433.2,442,361256.1
2021-09-23,427.6,429,412.8,414.6,331248.3
2021-09-24,425,425.6,400.8,402,194785.05
2021-09-27,404,409.416,398.2,405.6,158507.8
2021-09-28,422.8,457.4,419,448.8,464899.15
2021-09-29,445.2,458.4,440,454.8,278175.4
2021-09-30,443.6,463.4,432.6,456,346294.8
2021-10-01,445,461,427.8,438.6,289661
2021-10-04,439.1,466.2,435.2,451.2,347719.2
2021-10-05,447.2,450.6,425.8,434.6,190982
2021-10-06,445,462,427.4,429.6,303462.65
2021-10-07,420.4,420.8,411.392,413.4,138902.15
2021-10-08,408,411.8,402,405.6,146881.25
2021-10-11,408.8,410.9,394.942,410.2,176298.35
2021-10-12,404,411.6,397.6,402.4,161993
2021-10-13,400.2,408.2,394,394.8,155680.05
2021-10-14,382.2,384,372.6,373.4,164490.4
2021-10-15,369.4,374.4,362.4,373.2,151769.05
2021-10-18,379,379.4,363.4,365.6,110616.65
2021-10-19,363,366.4,359.992,362.2,101193.3
2021-10-20,363,363.8,357.4,359.2,100274.15
2021-10-21,361.2,362.998,346.4,347.4,100977
2021-10-22,348.4,363.2,344.1,354.4,151408.5
2021-10-25,351.6,357.974,343.6,344,92495.55
2021-10-26,340,358.2,339.8,350.6,166416.9
2021-10-27,349.8,360.2,341.4,358.8,153932.4
2021-10-28,353.2,354.1,346.4,347.6,83573.8
2021-10-29,356.4,357,347.6,349.8,91841.1
2021-11-01,346.8,357.5,344,345,79233
2021-11-02,344.6,344.6,335.2,336,74892.75
2021-11-03,337,338.6,321.3,323.8,124631.55
2021-11-04,320.6,333.126,318.4,328.6,113909.65
2021-11-05,325,342,324,339.8,140831.25
2021-11-08,335.4,347.2,334,340.6,109812.85
2021-11-09,343,355,342.8,346.2,190706.75
2021-11-10,354.4,361.6,340.6,352.2,205181.7
2021-11-11,344.8,349.8,338.2,345.4,100947.9
2021-11-12,339.6,342.6,331.8,333.6,105801.05
2021-11-15,329,340,328.6,329,112225.85
2021-11-16,332,332,325,329.8,99059.05
2021-11-17,329,336.2,327.4,335.8,134934.75
2021-11-18,332.6,342.8,330.6,338.2,132056.3
2021-11-19,340.8,346.6,335.4,342.8,132251.9
2021-11-22,335.8,350,333.6,348.4,156577
2021-11-23,349,355.6,339,340.8,246924.9
2021-11-24,349.2,355.2,334,335.8,195453.95
2021-11-26,375.6,432.4,369.8,419.8,504004
2021-11-29,378.4,381.9,354,363,244921.9
2021-11-30,384.5,417.2,376.4,414,459720.8
2021-12-01,386.6,447.6,372.2,445.8,398235.55
2021-12-02,432.8,440.6,411.4,421,477034.3
2021-12-03,416.2,492.8,413.8,457.8,883504.55
2021-12-06,441.2,456.8,419.4,420.8,445575
2021-12-07,397.4,397.6,369.602,375.4,230906.85
2021-12-08,371.4,376.2,352,353.4,167128.45
2021-12-09,353.4,370,347.198,363.2,247513.35
2021-12-10,345.6,357,339,339.6,242115.25
2021-12-13,343.4,357.2,342.4,353.2,277116
2021-12-14,365.2,376.2,355.6,359.4,301415.25
2021-12-15,362.4,376.2,332.6,333.6,383042.15
2021-12-16,327.8,359.2,326.2,348,345990.25
2021-12-17,362.2,370,345.4,359.2,373664.95
2021-12-20,392.8,406.6,369.4,371.6,339775.9
2021-12-21,360.4,369,350.4,353.8,194587.15
2021-12-22,353.2,353.2,333.4,333.8,182153.45
2021-12-23,330.2,331.6,326,329.6,188583.25
2021-12-27,327,331.6,320.4,322,176305.55
2021-12-28,320,323.2,313.8,313.8,201559.8
2021-12-29,313.4,317,303,306,186841.6
2021-12-30,303.8,308.4,298.8,305.8,149399.2
2021-12-31,305,308.4,300.2,303.4,141051.15
2022-01-03,298.6,304.6,292.2,292.4,191865.45
2022-01-04,290.6,301,289.6,292.2,214730.4
2022-01-05,294.6,315.6,287.6,314.6,348223.5
2022-01-06,316.8,322,307.4,316.8,353862.3
2022-01-07,316.6,324.6,306,307.6,271426.5
2022-01-10,319.6,336.8,300.8,301.8,474258.85
2022-01-11,305.8,312.6,290.502,291.4,250793.35
2022-01-12,287.2,293.8,282.4,288.4,267915.6
2022-01-13,287.8,308.6,284.2,306.6,293818.65
2022-01-14,316.6,318.2,299.2,301.6,328806.6
2022-01-18,314.6,327.7,314,324.8,442785.8
2022-01-19,317.8,335.6,316.6,332.8,427122.75
2022-01-20,324.6,349.6,312,347,490431.25
2022-01-21,353.6,379.6,345.8,379.2,952389.95
2022-01-24,405,455,380.6,387.4,1751164.25
2022-01-25,414,429,378.6,390.6,1099241.15
2022-01-26,372.6,406.4,355.6,396.8,1280207.8
2022-01-27,376.8,410.6,370,400.2,831656.8
2022-01-28,392,409,373.2,374.6,709495.05
2022-01-31,379.4,382.4,349.6,349.6,487330.25
2022-02-01,343.4,353,323.4,323.8,372672.2
2022-02-02,321.8,330.4,315.4,317.4,413939.3
2022-02-03,337.2,359.1,328.2,355.6,497254.55
2022-02-04,351.4,362,332,343.2,445240.2
2022-02-07,335.4,338.9,326.4,334,313895.4
2022-02-08,330.8,336.2,317,318.6,327271.7
2022-02-09,309.4,312.8,305.8,306.4,310002.9
2022-02-10,322,342.6,307,334.8,710720.6
2022-02-11,334.2,390,331.8,379.2,925377.15
2022-02-14,381,405.02,376.2,379.2,763305
2022-02-15,354,363,348.6,349,463889.8
2022-02-16,355,361.6,334.286,335.4,482051.75
2022-02-17,355,377.3,353.4,374,587069.4
2022-02-18,378.4,393.2,372.45,383.8,570938.1
2022-02-22,388.8,402.1,373.8,381.8,645849.85
2022-02-23,371.2,404.8,370.2,403,517463.45
2022-02-24,448,448.4,388.2,390.4,792060.4
2022-02-25,387.6,395.2,369.6,374.4,503010.9
2022-02-28,403.2,407.8,384.8,393,398166.8
2022-03-01,402.6,440.6,397.2,435.2,523374.95
2022-03-02,429.6,432.6,403.4,408,346677.1
2022-03-03,403,421,397.6,410,343615.7
2022-03-04,432.8,446.2,425.4,427,378819.9
2022-03-07,429,466.264,429,464.8,326809.1
2022-03-08,461.2,479.4,436,460.2,449248.7
2022-03-09,436.2,444.6,429,441.4,305000.95
2022-03-10,447.8,449.6,421.8,422.2,228482.9
2022-03-11,409.4,431.8,408.4,430.2,240240.7
2022-03-14,428.2,457.4,415.8,444,472141.25
2022-03-15,438,444.4,420.4,429.4,655177.3
2022-03-16,412.4,419.6,385.2,385.2,566412.45
2022-03-17,386.2,390.6,374.6,379.2,358619.05
2022-03-18,386,389.8,359,361.4,410492.55
2022-03-21,361.4,370.7,348,357.6,433741.55
2022-03-22,351.6,354.8,347.8,351,302488.15
2022-03-23,360.8,361.4,349.2,350.4,370163.35
2022-03-24,349.4,354.4,339.8,342.4,310114.4
2022-03-25,340.6,349,332.2,332.6,329553.8
2022-03-28,336.6,350,327.4,327.6,347112.4
2022-03-29,319.8,320.4,310.6,312.4,426638.75
2022-03-30,315.2,326.1,309.7,315.8,416163.75
2022-03-31,318,333.6,316.8,331.4,440645.25
2022-04-01,327,333.598,319,320,421368.9
2022-04-04,317.4,319.9,302.8,302.8,290422.15
2022-04-05,307.6,329.8,304.8,328.4,481998.35
2022-04-06,340,354.8,333.6,336,922042.2
2022-04-07,338.4,345,324,326.2,510530.45
2022-04-08,330.8,334.4,317.7,326.2,430727.2
2022-04-11,333.4,345.1,329.8,344.8,420755.9
2022-04-12,336.8,349.2,328.6,348,658554.85
2022-04-13,349.2,350.2,322.9,324.6,379336.25
2022-04-14,319.4,333.2,314,332.4,452366.1
2022-04-18,335,335.6,324,327.8,427858.85
2022-04-19,327.2,328.5,307.8,311.6,445119.1
2022-04-20,306,311.9,301.6,304.4,558541.2
2022-04-21,298.8,332.2,297.6,326.4,802589.7
2022-04-22,327.4,369.8,325.4,367.2,1148848.6
2022-04-25,372,388.8,356.3,358.6,1348225.6
2022-04-26,364,398,364,396.2,976965.5
2022-04-27,397.8,405,380.558,404.4,818015.35
2022-04-28,383.6,394.4,366,383.4,630493.15
2022-04-29,389,415.2,376.9,412.6,912654.45
2022-05-02,415,435.4,404,407,777310.15
2022-05-03,400.4,404.8,381,382.4,909443.9
2022-05-04,377.4,383,344.6,347.4,1051068.55
2022-05-05,356.6,418,353.5,409,1581682.05
2022-05-06,415,438,402,403.6,1301254.25
2022-05-09,421.4,440,416.8,435.8,1184819.75
2022-05-10,414.8,438,412.6,421.4,702056.3
2022-05-11,422.8,427.4,400,417.6,932789.3
2022-05-12,425,434.4,408,410.2,812035.1
2022-05-13,395.6,399.7,383.6,383.6,504982.35
2022-05-16,381.4,384.5,367.4,367.8,451354.5
2022-05-17,357.4,366.2,354,358.8,392727.6
2022-05-18,367,413.6,364.6,411.4,628101.2
2022-05-19,418.4,420.8,383.2,384.8,652019.65
2022-05-20,372.4,414.8,370.9,386.6,833837.5
2022-05-23,379,391.998,374,380.6,442387.35
2022-05-24,389,400,379.7,382.4,609637.65
2022-05-25,388.6,388.9,369.8,373.8,390234.25
2022-05-26,369.8,371.8,365,369.8,307437.75
2022-05-27,360.8,364.2,355.2,355.8,346828
2022-05-31,363.4,371.2,347.6,349.8,380873.45
2022-06-01,345.4,365.742,341.8,347.4,489938.8
2022-06-02,348.6,350.8,334.4,340.2,368344.95
2022-06-03,346.8,351.4,341.4,343.4,392487.1
2022-06-06,337,344.6,334.7,339.4,336700.85
2022-06-07,347.4,348.4,329.5,330,260225
2022-06-08,334.4,337.6,328,330,270197.1
2022-06-09,336,347.4,330,346,377115.8
2022-06-10,359.6,374.6,356,366.8,739487.2
2022-06-13,393,421.3,391.6,416.2,744032.4
2022-06-14,412.6,418.8,399.2,403.6,596566.75
2022-06-15,393.2,394.938,366.6,379.6,746021.9
2022-06-16,399.2,414.8,395.998,403.8,776594.8
2022-06-17,402.4,409,387.6,392,488560.15
2022-06-21,376.8,385,370.2,384.2,395453.1
2022-06-22,390.8,392.2,368,369.2,460401
2022-06-23,366.4,378.4,365.6,369.2,495119.1
2022-06-24,361.8,362.9,356.4,361.6,304878.75
2022-06-27,359,363.2,349.4,350.4,379775.45
2022-06-28,346.4,363.9,343.2,360.6,460354.7
2022-06-29,363,370,357.4,361.6,351540.5
2022-06-30,369.2,379.6,362.1,365,466434.55
2022-07-01,368.6,375.2,354.2,355.6,354558.7
2022-07-05,368.6,376,354.3,355.4,427400.2
2022-07-06,356.2,361.6,347.8,349.6,270261.95
2022-07-07,347.4,348,340.602,345.8,230966.2
2022-07-08,347,347,335.9,338.6,278113
2022-07-11,344,350.7,341.7,348.2,261015.5
2022-07-12,348.8,355.2,341,351.6,267949.55
2022-07-13,360.8,361.6,342.8,346.2,370905.25
2022-07-14,357,362.6,345.8,346.8,383614.4
2022-07-15,339.2,341.7,328.6,329.2,377487.15
2022-07-18,327.2,341.598,324.4,338.8,371168.8
2022-07-19,332,334.4,327.2,334,407321.5
2022-07-20,331.2,333.598,324.4,326.6,476748.75
2022-07-21,325.4,330.3,318,318.2,434988.6
2022-07-22,318,326,314.8,316.6,428043.8
2022-07-25,315.6,318,310,312.6,446650.3
2022-07-26,316.2,325.2,315.2,319.8,354035.25
2022-07-27,313,313.5,303.6,310,430912.7
2022-07-28,306,310,293.8,294,447017.1
2022-07-29,293.2,296,289.4,291.2,286985.9
2022-08-01,296.2,302.4,292,301.4,378722.15
2022-08-02,305.2,310.8,294.2,304.4,482240.1
2022-08-03,298.6,299.374,287.6,289.2,313998.05
2022-08-04,291.6,296.8,289.5,290.2,297953.4
2022-08-05,296.4,296.4,282.42,282.8,326512.85
2022-08-08,283.2,289.4,276,284.4,459138.55
2022-08-09,288.2,290.7,283.8,286.4,264787.7
2022-08-10,276,277.7,268.8,270,358564.95
2022-08-11,268.8,277.6,267.2,272.2,543286
2022-08-12,270,271.4,262.8,268.8,335571.3
2022-08-15,272.6,272.8,262.8,264.6,257892
2022-08-16,265.4,269.4,263.3,266.6,439778.15
2022-08-17,269.6,272.4,262,265.4,580606.35
2022-08-18,265.4,267.9,260.6,261.2,299661.25
2022-08-19,267,279.1,265.7,274.2,605700.15
2022-08-22,286,293.4,282.8,292,555690.05
2022-08-23,290.6,292.3,282,287,415266.55
2022-08-24,285.2,286.2,275.8,277.6,292105.35
2022-08-25,274.6,277.4,267.7,268.2,288592.85
2022-08-26,270.6,296.5,267.6,295.4,737538.1
2022-08-29,299.4,300.8,289.608,292.6,625191.4
2022-08-30,290.6,303.2,289.8,297.6,634905.65
2022-08-31,291.4,296.4,287.3,291.8,402342.65
2022-09-01,297,304.8,288.6,289.6,650534.9
2022-09-02,279.4,297,275.6,292.2,614487.25
2022-09-06,286.2,300,285,298.4,519316.95
2022-09-07,300,300,281.4,282.4,678901.4
2022-09-08,287.2,289.6,277,278,622608.6
2022-09-09,273.2,275.3,270.322,275.2,359296
2022-09-12,270,277.4,267.7,273.8,584044.7
2022-09-13,286.2,302.4,282,297.6,1210733.6
2022-09-14,297.2,302.6,293.602,297,797817.25
2022-09-15,298,299.2,289.2,296.4,732879.45
2022-09-16,304,311.2,294.3,296.4,639452.45
2022-09-19,301,301.6,284.8,287,784821.9
2022-09-20,293.6,300.4,290.64,296.6,696057.6
2022-09-21,292.6,306.2,286.3,306.2,800925.6
2022-09-22,303.2,310.8,299,304.4,524663.95
2022-09-23,311.8,337.5,311,323,1289709.35
2022-09-26,330.2,337.3,317.2,334.2,915233.15
2022-09-27,325.8,347.8,323.8,339.2,899913.15
2022-09-28,336.6,342.6,321.2,325.2,521101.8
2022-09-29,333.8,348.8,333.8,334.4,734552.75
2022-09-30,337.4,343,324.5,342,531510.8
2022-10-03,331.6,335,320.4,326.2,477527.1
2022-10-04,313.2,318.8,311.6,314.4,479413.2
2022-10-05,319.8,327,314.2,316.8,470704.4
2022-10-06,314.4,327.8,312.5,326,523758.4
2022-10-07,330.6,342.2,329.4,339.4,596599.45
2022-10-10,341.4,356.2,340.8,347.6,559251.95
2022-10-11,349.6,357.9,341.6,353,641465.9
2022-10-12,351.6,353.9,345.6,349.8,425516.55
2022-10-13,355.4,355.6,336.6,339.8,732683.8
2022-10-14,332.6,353.574,330.8,346.8,683866.4
2022-10-17,336.4,339.1,330.9,338,385894.95
2022-10-18,331,340.3,329.6,331.4,371589.05
2022-10-19,334,339.5,329.4,333.8,382025.05
2022-10-20,332,334.6,322.9,329.6,401498.7
2022-10-21,327.8,330,321.432,328.4,552292.5
2022-10-24,324.8,333.202,322.4,323.2,412153.3
2022-10-25,323.6,324.59,309.602,310.4,381152.1
2022-10-26,313.2,313.232,301.8,303.2,396537.8
2022-10-27,301.6,303.4,295.798,297.2,287754.35
2022-10-28,297.4,297.7,288.2,290.2,369724.6
2022-10-31,292.8,292.8,285.4,285.8,292989.3
2022-11-01,282.7,287.8,282.4,283,330555.55
2022-11-02,285.4,292,280.4,290.6,488837.5
2022-11-03,294.8,298,281.8,284.2,446274.95
2022-11-04,278.2,287,272.8,280.8,327542.9
2022-11-07,280,281.8,275,278.2,168518.6
2022-11-08,275.2,288.6,275,285.6,209694.05
2022-11-09,286,296.798,286,294.2,290267.85
2022-11-10,277.8,280.6,272.1,278.2,362758.15
2022-11-11,280.6,282.6,274.402,275,259305.35
2022-11-14,275.4,276,267.594,274.8,248889.15
2022-11-15,268.2,286.4,267.998,278,508369.4
2022-11-16,275,276.4,270.4,270.8,265299.8
2022-11-17,277.6,277.8,267.8,268.4,213982.75
2022-11-18,265.6,271.2,265,265.6,209907.05
2022-11-21,266.2,266.598,257.8,258.6,221226.45
2022-11-22,256.2,256.3,248.894,249.6,203310.6
2022-11-23,249.6,250.9,243.6,244.2,252124.7
2022-11-25,246.8,247,244,245.2,145618.2
2022-11-28,250.4,256.416,247.114,254.2,240189.1
2022-11-29,253,256,249.4,250.8,195618.2
2022-11-30,250.8,254.986,239.2,241.2,395879.7
2022-12-01,240.2,245.4,236.4,237.2,368710.15
2022-12-02,242.2,242.2,232,232.4,307033.2
2022-12-05,235.6,241.2,231.8,237,340004.65
2022-12-06,235.38,245.6,232.8,243.6,264391.6
2022-12-07,245.2,249.1,243,247,301277.1
2022-12-08,246.4,249.276,240.4,242.2,154929.75
2022-12-09,243.2,248.2,241.2,247.8,218032.9
2022-12-12,247,248.6,243.49,246.2,201228.75
2022-12-13,232.2,244.6,231.2,236,390045.65
2022-12-14,234.6,237.9,226.4,227.2,480729.2
2022-12-15,231.8,247,230.2,241.8,503834.7
2022-12-16,247,250.2,239.6,243.2,419545.6
2022-12-19,241.4,241.6,232.8,236.8,361086.9
2022-12-20,237.4,241.4,232.1,234.8,406656.55
2022-12-21,229.2,230.33,224.8,226.4,273387.5
2022-12-22,227.6,249,226.7,238.2,560950.2
2022-12-23,238.2,240.2,230.09,231.6,256074.55
2022-12-27,232.2,236.4,230.11,231.8,260888.75
2022-12-28,229.2,232.3,225.4,231.6,249842.25
2022-12-29,227.4,228.6,225.2,228.6,153911.7
2022-12-30,231,233.2,227.6,227.6,185595.25
2023-01-03,226,234.2,224.2,226.6,236260.3
2023-01-04,224.2,226.006,219.4,219.8,190225.4
2023-01-05,222.2,225.2,220.2,221.6,184384.8
2023-01-06,217.4,220,213.1,216.4,205256.9
2023-01-09,215.2,219.8,213.2,217.6,159230.5
2023-01-10,218.2,218.726,207.874,208.4,188146.3
2023-01-11,207.2,210.4,206.8,209.6,141578.9
2023-01-12,205,208.2,198.7,199.2,254376.4
2023-01-13,200,200.4,192.2,194.4,414603.25
2023-01-17,197.4,199,193.89,196,259417.95
2023-01-18,193.2,204.2,192.4,202.6,423082.75
2023-01-19,208,210.4,200.8,203.6,328338.3
2023-01-20,202.6,204.4,195.4,196.6,319552.7
2023-01-23,196.6,197.7,193.8,194.6,262771.45
2023-01-24,195.8,196.3,186.6,187.8,235794.6
2023-01-25,193,199.2,186.9,187.5,303378.45
2023-01-26,185.2,189.2,184,185.2,410429.45
2023-01-27,185.4,185.6,178.4,182,490985.8
2023-01-30,186.2,190.2,185.002,187.2,291759.65
2023-01-31,187,188,181.2,183,239562.2
2023-02-01,182.6,186.8,174.9,176.6,441298.65
2023-02-02,173,186,171.7,181,513476.2
2023-02-03,186.2,188.8,180.6,182.2,352155.15
2023-02-06,184.6,187.978,183.266,187,246385.7
2023-02-07,188.2,188.8,179.6,181.2,309721.3
2023-02-08,183.6,191.5,180.7,188.6,279075
2023-02-09,184.8,194.8,183,193.8,263473.25
2023-02-10,197.4,201.4,194.8,196.4,292485.15
2023-02-13,192.8,194.2,188.4,189.4,220592.5
2023-02-14,186.4,189.1,180,182.2,333582.15
2023-02-15,182.8,183.4,178.2,178.6,236384
2023-02-16,183.8,188.3,179.8,188,419041.9
2023-02-17,191.6,195.8,188,189,382938.25
2023-02-21,197.42,204.2,194.676,203.4,494037.25
2023-02-22,203.4,205.81,195.8,197,382525.05
2023-02-23,192.4,198.84,189,190.4,339670.1
2023-02-24,197,202.5,196,197.6,512382.7
2023-02-27,192.6,192.6,188.4,190.6,213024.2
2023-02-28,189.6,190,184.074,186.4,179872.95
2023-03-01,187.4,192.2,184.2,187.6,262625.2
2023-03-02,191.4,191.6,180.802,181,271754.15
2023-03-03,179.2,179.9,175,175.2,272673.2
2023-03-06,174.4,175,172,173.4,195969.05
2023-03-07,173,178,170.2,177,277768.55
2023-03-08,177.8,178.2,172.8,173.4,222906.3
2023-03-09,172,192.8,170.9,192.2,553652.35
2023-03-10,193.4,232.4,193,212.4,1572138.6
2023-03-13,234.8,240.2,214.7,219,1391293.4
2023-03-14,203.8,214.4,195.3,206.8,521596.75
2023-03-15,225.4,243.2,218.296,222.4,1560004.4
2023-03-16,229.8,231.4,202.5,203.2,818053.3
2023-03-17,209.6,228.4,206,224.6,1209097
2023-03-20,225.8,228.8,213.8,215.2,581853.95
2023-03-21,204.4,204.4,194.8,195.4,423344
2023-03-22,195,203.6,188.6,202.8,566977.65
2023-03-23,196.8,212,189.8,209,562277.2
2023-03-24,214.4,223.6,200,200.2,579374.55
2023-03-27,195.8,199,191.5,192.4,288084.65
2023-03-28,192.8,194.3,187.6,188,259016.75
2023-03-29,182.6,184.918,180.4,181.8,236687.55
2023-03-30,180.8,187.7,180,181.6,236510.65
2023-03-31,180.8,181.6,178.08,181,245958
2023-04-03,180.6,184,176,176.2,251641.35
2023-04-04,177.8,184.6,177,179.4,406041
2023-04-05,180.8,184.2,177.6,178.2,306091.65
2023-04-06,179.4,181.2,173.4,175,231642.95
2023-04-10,176.8,177.8,172.2,173.2,204678.7
2023-04-11,171.5,172.6,169,171.8,176612.75
2023-04-12,168,173.9,167.5,172,426500.85
2023-04-13,169,169.5,165.4,166.2,315667.55
2023-04-14,167,168.4,163.2,163.6,251819.9
2023-04-17,162.4,162.796,158,159,374447.8
2023-04-18,158.4,160.2,156.2,157.6,247851.15
2023-04-19,158.6,159.4,155.516,157.4,279319.15
2023-04-20,160.6,162,156.644,160.8,286160.8
2023-04-21,159.6,162.206,157.2,157.8,312425.75
2023-04-24,158.2,159.8,156.6,157.4,329125.45
2023-04-25,159.2,171,157.8,170,838868.05
2023-04-26,167.4,168.802,161,165.6,507104.9
2023-04-27,159.8,160.3,156.4,158.4,329890.4
2023-04-28,157.4,157.6,151.6,151.6,387857.9
2023-05-01,150.8,151.198,146,149.7,339566.85
2023-05-02,152.6,166.606,152.2,156.6,897611.45
2023-05-03,157.6,161.4,153,161,715361.3
2023-05-04,164.8,173.6,163,169,687784.65
2023-05-05,162.2,162.6,154.99,156,311809.55
2023-05-08,154.8,157.2,153,153.4,207641.2
2023-05-09,156,157.4,154.6,156.6,246561.55
2023-05-10,152,158.806,150,152,448748.3
2023-05-11,154,157.4,150.2,150.6,363538.35
2023-05-12,149.2,154.4,148.086,150.4,584884.95
